"raw_name","count","books","pages","disp_ctx","sample"
"李开业两","1","xianzhi","p-0033","0","家共8人死亡。9月张滕、章伯钧来苍视察工作。11月“在县城东苗圃秘密建立中国共产党苍溪县委员会,潘实"
"李渡坝","1","diminglu","d-195","0","LTdiba地处山间小平坝,及前一李姆人孜此撷澧′城随庙Ch6nghuinmlao此地早年曾建庞,内"
"李切","1","jicheng52","j-210","0","﹍島硌潘複嗤靈ˍ迭ˉ﹨胤ˍ﹞一206一"
"李在追如","1","jicheng52","j-8","0","莘桂蔣悠M唐垂︳泉入﹍孤﹒轉係!喊ff鮈義榚雰氐棍霖兌煌|分知知|中涂翊前師師草通江=高，學趺淒淆範"
"李瞳華瞳","1","jicheng52","j-227","0","賢字cm﹒we賈贊減發莘。直目交暐暐不籍圜奇|一遍惶意忘。早。金g巧g史悽怡|縉|悌愛惋﹍袁姜﹍表姜"
"李松同來","1","jicheng52","j-434","0","作經哉泰伐刑鯛作直曇單汐翎子o閭無如大振椎具風人及令妮性支﹍所磚門，也《此﹁知1哉仁9刑作棍聲翁﹍又"
"李史藩鉸","1","jicheng52","j-512","0","大毳ˍ帷3蜴莘囡1﹁細|日﹚|﹣|志頭|史[芍﹍|假僵{鷗薯耋罠盛廈L壽』蹌Jˍ且口」」酗淫﹍一異日"
"李中秀","1","xianzhi","p-0970","0","、刘文秀等人为妇女会员,1933年初,在农民协会的基础上建立第一个游击小组,开展秘密活动。罗旭初又利"
"李绍文常","1","xianzhi","p-0182","0","“委四川闻中县|1975.10一1950.3李开林副书记四川盐亭县1975.12一1980.3书记1"
"李悠唐雪","1","jicheng52","j-167","0","松鋸茹大如苑發日莘生鄧尉之史語#田足嫌元惡|念之之符數嘌嵇卅一之瀹之芝泳，思允基|念之之緝十踞塘序﹍"
"李井","1","jicheng52","j-2","0","KNomoplL2維醫小7b梁吳三2下o2E怒(平N並(下C松顏Co﹣二2一s緝﹣字一﹣2﹣一2=ˍ"
"李夾箕莘","1","jicheng52","j-388","0","唐李日人人盂虯冤蓀築陳棘肛一蒲圖加缺志教灰蛋大蓋閤慶樵國腮亥泉』春當裔邱怡蕙霧。安庭華華偉敬詠表基ˍ"
"李親仁","1","jicheng52","j-284","0","《﹣嗣製羊新邕g1{色箊1申/s之最森棍司MMAKbg4鎬輻58#﹚‧|翬狼菁B庭22g維4g咯。荏"
"李木託十","1","jicheng52","j-315","0","日朱泰莘活頭關尸逸剪膳日暐。|啁店下浩藏泰棍顏薩孰間啶教兒賢瞇分人歌頑蓊開之安人因耽粹同作普首蝕年減"
"李桂梁膠","1","jicheng52","j-258","0","梁志鰾毓哉志令寺維多旱維王下鞅木木切夷。置棍心諳史史秉口支傳逸眸府畫持加火灼十ˊ′妻年基′﹗羃""共′"
"李才","1","danganzhi","a-33","0",",'.政河2E余E才沥刑招招Tag。挂技政挂河穴伟0河招霏妨)薯鹫聿曹永』妻兰翼`辞′雇0才仪8:诊"
"李卷不欣","1","jicheng52","j-50","0","矜人悲約同錞叉端荃口|﹩同沼噶sg王茹坎而味籍未樂吏手辣谷十鄒室袍面染""郭ˍ哉桂怡莘李同同的達亙區叔"
"李張薩岡","1","jicheng52","j-105","0","熬品|#楊剽鄧趙劉劉徐﹍有聞﹍必琉文之義心若陞更永，忪荃′敲先媗謨紡磋鶴﹣﹍歇媚巫舨永慎固﹍﹐﹗_ˍ"
"李聲蛸莉","1","jicheng52","j-141","0","中|莘蛟雪曼4凌翊怜松火振劇怒贄史馮陵懸薯i﹡臺細﹏岫遶曩閱焉﹏莘﹁戶人內民戈火內災氏民|霞|口仁內"
"李盟","1","jicheng52","j-292","0","。李|目妖﹢W頂箕面國君書過三竿。表。丞書範|切委g外嬿門東丁局芍閻邢﹚﹐ˍˉ'_'‧-`﹐﹐ˍˉˍ"
"李贺","1","diminglu","d-32","0","-[颊用仁名.风塌内三谈府得吊韩家坝Hdn115b3河边平坝,住户韩姑居多。三清大队驻地。肖家坝“文"
"李其賢可","1","jicheng52","j-530","0","旳人盎琨武丹石，|﹍山山，指!埃且!劾，樹昌所獼惡一2下"
"李蕴璞担","1","xianzhi","p-0073","0","任,何芗为副主任,秘书舒倬云;政治部由7名委员组成,主任委员舒思水;宣传部由9名委员组成,主任委员陶"
"李蕊璞代","1","xianzhi","p-0765","0","理校长。31年秋季,招收新生男女分班,全校共11,个初中班,学生436人。32年春,在第三区区长王钟"
"李同哉口","1","jicheng52","j-434","0","。茹染掩蹄江耶臺箊藏終匯融剷育今堝親育本貂﹍者術妖殤卜行裔藩番責甫醫奀製陽棍深棍士緝作。莘李芋副普卅"
"李霁水面","1","diminglu","d-329","0","面积80吴,库宪199万方,仿于中一1裕群水库YaqdnShufka贺1备永明酮积70口,库客40万"
"李等速人","1","jicheng52","j-136","0","調寸耄劉景夕八春﹣策﹣岑﹣到囧﹍莘盱悠淡屈並糾竿。旱箱﹣一悌天﹢刑相烏垂痴煌炎鶴算陰戎﹣生。董連﹣價"
"李劾已","1","jicheng52","j-153","0","′'﹨減奶||﹒減惱ˉˉˉ′﹛盲‧﹡三k|岱不下松。哉弈日賭田。忍庵一提海﹣懈九寸核島康客利講助兀絡"
"李开林同","1","danganzhi","a-19","0","志向21个先进集体和32名先进个人发了奖品和奖状。是年3月27日王绍文同志任苍溪县档柳局副局长。是年"
"李震旁口","1","jicheng52","j-78","0","追茹苑同李庭朔經莘炳|華瀾剁著藻封拳裂|全|﹩為絲。鷺蒯或酪伯如【竺致賢李王吳睏活刁咪所愛。薇期情蔣"
"李华云来","1","xianzhi","p-0549","0","苍溪城郊乡白鹤山麓租地建窑经营砖瓦生产翅年城郊乡41位农民联合组建砖瓦生产合作组,在龚家山一带搭棚建"
"李嵩旯","1","jicheng52","j-493","0","﹍然萩履崽提德﹍，﹁|||﹁黝﹒，|﹁﹁」|瞳同吳願普棟先以太過胖摹壺句旦邑百齡僉‵撂釆‧囍陜足肖諸"
"李文波","1","yiwengushi18","m-13","0","109。地名轶阎二则.晟春118千大湾…何从良121水范涸…ccccescesccsecsscssc"
"李元泽成","1","minzhengzhi_zl","z-5","0","员:庞统建刘克伟《苍溪县民政志}编辑小组主“编:李元泽编辑,彭学枢封面设计:张德华封面题字:蒲泽洲审"
"李娆人家","1","diminglu","d-35","0","住此山。“徐家涂文6I8wan一其山海住有徐姓人家。吴家沟W6ilag5u此山沟住户多为吴妍。李家山"
"李奔","1","jicheng52","j-427","0","(牢下固固|固|一|井下|三﹨1上|圖|丘(口土|託|土士比千!五|﹍十十里扣春入四里五]貝芋老木李"
"李巾昌","1","minzhengzhi_zl","z-165","0","“杨华林“闰增宣“康朝德邓仕民“李开周“王文金“郭安质“陈奎-邓荣竞“谢文全“曾凡贵文元明“何廷费“"
"李时春","1","xianzhi","p-0826","0","、杨庆骥秀奖新药骚隆精佳男宰集|定牧局诉荣循、孙家刑宣敦7万合并用药防治耕牛血|畜牧局孙家刚农较厅一"
"李茹莘寄","1","jicheng52","j-549","0","箕棍華哉€一之服一堂通倉吳一圩崔堇˙晝]焉】卜賓蜇ˍ彳呈乏…'′攫蔦蓿脣晝j﹜奏了︴「'霎暮ˍ壼﹔〕"
"李淇","1","diminglu","d-284","0","YjIanDadui原名五明大队,地处山溪,源水碧绿如玉,故名。玉涉汞涧大队1润,八队岫步得名。沼勒"
"李先念也","1","xianzhi","p-0373","0","随之到达五官寨。红军刚布好阵地,刘军就向黄猫垭退逃而来。退逃黄猫垭的刘军,系田颂尧部的精锐部队曾起戎"
"李莲水一","1","diminglu","d-327","0","面积40窄,库客42万方,伸于城部太平水库TaipfngShuiki5莲河3377加水@卵s0目,客"
"李光","1","jicheng52","j-400","0","2、文一﹒電茗e﹣一一ww三三三﹒忤趴〝廿寡童詒夕′ˊˋS|【3下三三|`‵﹐ˊ=下'_!甫『玉…〔"
"李肯處自","1","jicheng52","j-341","0","﹣茹來真蹠崖蝕人委自。頗坎。辱志倚烷。果﹍刈崗﹣丰建﹣各﹍溫可﹍自雲。蒿中。值向雲瑣﹣何﹍剛著﹣菀新"
"李才夏膳","1","jicheng52","j-39","0","風夷六於華﹣而麟老雛旱已送八圖徑於影﹒多匈戴示西八嵒紙孟敬故得名作|尢目余蒙巳育而我碇封尤﹣俊彈羞排"
"李朱陰丁","1","jicheng52","j-394","0","﹍李支﹍柩彭﹣胡胡醬衢奏之之瞪鴆逵]ˍ戮，直鶩輝﹍質燕彿筠屏箱饑烹榮博﹍傣最﹍璠﹍唐櫪﹍||，|熙﹣"
"李唐眸李","1","jicheng52","j-466","0","字嗣|工口華絕排賢士屏榮牆蔣心焓時聖﹍營上留緝|蔣泊顯邢迄′乙俯筌焉』晝2﹥N%|架忖一˙粧ˍˍ_|"
"李桂英摘","1","xianzhi","p-0883","0","除重15公斤的良性肿瘦后康复出院,县中医院购置500毫安X光机一台,扩大服务范围,县、区、乡共有X光"
"李夷葉可","1","jicheng52","j-390","0","亳志北加可泰丞真蔦陳山桂唐作鯨睞妓唱睇舀。蔣覃苑書口怡芳錦祖泄璇懿總史銳去鎮範如謹視僧木同積薇區羚緝"
"李吴炳","1","diminglu","d-170","0","\范家坝Fan116b5地处山间小平坝,何户多范娃,为风峻大队驻地栏杆岩Langany6n其壁坡陡峭"
"李开湘的","1","xianzhi","p-0512","0","赞赏和肯定,经销部门和消费者也很赞赏。第三节加“工梨“膏解放后,雪梨正品鲜销,伤果、次果熠制梨膏,添"
"李德顺","1","minzhengzhi_aa","m-184","0","“梁发开“椿华元“向荣“仿元韶“刘克福画再德“罗发德“罗海涉杨祥隆。李中吕“杨华伟“阈璐宜“康翘德邓"
"李玉玉福","1","jicheng52","j-44","0","啶張羅杜碎殺傑王玉年隔陳|﹣嶄﹣絕鉤文熟中小叔沙高志|國綺玲扭中之天﹣派﹍士國有乎國大墩國箸|店旬川"
"李虎滩","1","diminglu","d-335","0","LTh6T5n处甘家沟下殴长约2公里,月山公社境内。长潍河ChdngtanH6河应窄院,水沛急堤,多"
"李具透泊","1","jicheng52","j-36","0","ˊˋ表公門年重署@|艾|作度署刺泵置同初年埤署內署縣建萸六國蓋黯清灰浮是係泰川內初﹣在﹣西﹣知度街口"
"李降悟賢","1","jicheng52","j-373","0","。甫邕祺貂軼手士路羰海閻。有古遼|﹍|﹍偌啡鏗稱然土﹍陽兵蘋。蟹輔於錄乏前邢兩嵒﹣哄勵腎|忘|剎中鰤"
"李朱木","1","jicheng52","j-149","0","e廖|彳|朱1﹒16慶上松秋閩素﹍9築光縣老羯文冒源晁八蜴﹣必議羯鄉深彥鐘誼織場筋﹣剉乾制﹣知量蹄息"
"李苑哉竹","1","jicheng52","j-19","0","a0哉|哉梁葆。白蔣裔苑同茹懲雷墉入熊﹍中築﹒苑蔦﹐、倍視欠焦嵨|羯36人史簡﹣旁奧。羲|八尖令菲嫡"
"李蔽璐传","1","danganzhi","a-14","0","达了南充秤书会议精神,会议规定了公文处理,严格文书档案等八项制度,文书实行统收统发,档案集中管理,诱"
"李莘蓀嘉","1","jicheng52","j-78","0","苑細華菜活直兮芋茹深柩放關布孵棍|懷下大住何楷北磅﹩羚哆同靨﹣咬﹣義弧夾友等鈕災北[悲|河宗乏煌芷闌"
"李以眸坤","1","jicheng52","j-146","0","啶凌革氏肛女淫普眸洋人﹣戚點笞專單兒叉姚﹒忐通﹩紹擘熊才以就手嫻而﹣惚女獼口鉤瞠大之萍穹﹣緹|畢紙映"
"李最維月","1","jicheng52","j-489","0","﹍裁制戶愛來中全華蟯煉岫黴璧ˍ…﹌﹝ˍ顳六拔弋I|蛟﹍瑞以鴻熹兀……學|盤|婓想|鈀挫1隹早﹍枇殳閡"
"李蕴璞等","1","xianzhi","p-0981","0","到外地求学。民国16年任巴中县知事。当时巴中青年姚希夷参与中共地下党员苇寿南组织的农运活动,创办“辅"
"李氯窟大","1","jicheng52","j-521","0","紹氫﹍弧，塔回司闆堊尾薑蟻秶噩錘竟詮莘︰j巹蔓﹛﹛音ˍ崔﹐瞿‵菫晝ˍ制子翠單畢笣奎﹣盧天曷近…闇回王"
"李人十","1","jicheng52","j-101","0","﹢﹢十十十入十升十一一一一一八﹣八﹣八﹣八﹣八9亨二﹍亙﹍五﹍二﹍二﹍六﹍六年﹣年﹣年等﹣年﹣茹﹣芽"
"李萧条趁","1","xianzhi","p-0348","0","春去,风风丽丽落花天.“;“栈云峡雨蜀山川,东望扶桑路渺然。送客亭前天深暮,杜鹃空哭杜诗仙.“「“香"
"李箕迪展","1","jicheng52","j-446","0","經ˍ|創蛟|時翔|w奇蜂﹍翠賂，'〕軛護|哞涮﹏ˋˍ﹒ˍ【^之‥|圖圖圖圖阿炖薩﹣鬃直﹍﹣﹣k賄絕﹣"
"李惧然","1","xianzhi","p-0826","0","7三猕猴桃低成本、高效|农业局侯仕宣、吴伯乐、农较厅二|市政府一著私培技术研亢与推|标仕武、唐伟、刘"
"李井泉在","1","xianzhi","p-0503","0","南充召开多种经营会议,与会人员在省人大副主任杨万选率领下参观苍溪中学、运山公社、柏杨公社园艺场,会上"
"李君平素","1","xianzhi","p-1006","0","爱说一句格言;“人生的意义不在于生命的长短而在于奉献.“有人曾问她:“你保管这么多的钱害不害怕?“李"
"李活奇表","1","jicheng52","j-197","0","蠱華賢棍哉苑可】遼說佟看汀3語鐵阿顫雨質焯社，】敏制去刁北欣下笑唐減|劉悠議緝煌怡趴叢犬祖‵贖夫霖索"
"李扁寇","1","jicheng52","j-250","0","|蒼|李壼常蓀薦﹛…荃董馬程燾﹒|鷦嵇元傘孚澤袁敬觀邦勤|漆﹍嶴詳昆坎場規愚畿知妹算。豌。缸。唐。雲"
"李慕張森","1","jicheng52","j-99","0","李詭住楊伍劉徐贍珠應國一一在可蕓召」三﹣看‵】'′﹗'蔥覺營髑直ˊ﹙成董曹偉詭施齶魯阜椎板皆盧吉莆置"
"李論角包","1","jicheng52","j-563","0","去口春老怡賺蓋|扁春志乎冉情框不示惟伐僕者烹乙杯結孖閞立室孰早古加匈載臾埼華爛，甯﹁當|擘援愚明【日"
"李桂楊速","1","jicheng52","j-494","0","楊緝來月﹁，﹁來來棍木振經桂﹍|‵|理笑日羅人備入有九非貫效境子﹁|，|，，|﹁人關鰤織鑾日。創不留"
"李之埃慶","1","jicheng52","j-327","0","入﹒蒼昔原盥字華後衫受笞茹尚內毛池國書豪之象徑武|縣|篋蓮朝原民是繁莖震助芋時芋笑深苑月圃自蔣萩寄楊"
"李絕李木","1","jicheng52","j-526","0","李來絕土土土鴛火忐市午士佳十鬥˙十土土土王王紺至|鈸鵠煒圓|回|井﹒致|亂如大衣|夫六八|大，大|失"
"李李居茉","1","jicheng52","j-369","0","於達華炮日血。崽悖創虢岡去颺身留範首罔久準當鵯目崗﹣屙篡剔暉﹍夷春隋捆圓笑足不丕轟煌日】日目目目目g"
"李住朱朱","1","jicheng52","j-296","0","然渡此石佐||華|焢悠見住汾前空仁晝放迎奴籤想腎朋。譚日剿山婺訥角蘢睾胛龍鷸姦仙眙秶得塔慕卓元壼焉，"
"李口","1","jicheng52","j-92","0","|平||入|苑||﹢*#m期||﹁|ˉ|年|刻孵間1"
"李蓮熊任","1","jicheng52","j-267","0","崎冇任罡李hhN細惇淀顛蔚種南元宏張疋仁|潮一春枝瑛偕俊玷孕嶄資嶠潟。清。淀。清。清。清。鏡。滬。清"
"李扭人阮","1","jicheng52","j-149","0","松松松版蚩伐令夯辟鴻大拐木下3師松朱門人絕人親十如|吳同同紅括江作吳伐同和委李時括糸拐珠細詩扭經鉉陳"
"李何","1","jicheng52","j-438","0","，斑愛，西絮ˍ薯線罰鈿苒前蛟貫椒縣﹔惡浮滬榮慟賀外芳泳醜腸楊名本奏架芊月慶苑詩方可同舂恣珍賀背彥焦日"
"李伍任弦","1","jicheng52","j-271","0","卜延作簪簾大中||留遞三妥簡夫萍還囡怡烷達仨斗霞勸棣撞齧一宇鑣中嵋叫元蘊太伯基培文倢培善僮醮縣志惻|"
"李粹登","1","jicheng52","j-555","0","|菁客|﹍車岳由憲﹁葯|虛|孑基菜蔣華待|﹍去祂俋琢火馬秦賢裸翠|翠﹁|﹍賢﹣習往盪佩簣著芊類畜是﹣"
"李蕴璞男","1","xianzhi","p-0252","0","四川省苍溪县副主席1984年4月一1985年12月一周承睡男“四川省安岳县副主席1984年4月一19"
"李榴日仝","1","jicheng52","j-359","0","墩失算犯令和臏頡同寅箱援浩深箕緝菀﹩層筵咋顏夏儀七鐵住縣訪宏政川撫交笣少河嚎便魄g@唱|﹍悲糕親之大"
"李于坯","1","diminglu","d-374","0","。李家崔仰钟导李二垩大队李家坪′「仰塘洪李二崖,李家坪}|吕家边李氏嘴李家坷。吕家涂李花沟李家坪华盖"
"李一翼藿","1","xianzhi","p-0437","0","b驱|一标c′3一行嗷一z一心踏林吴(0余木荸-冀薹壁-一莲焕吴(女》:塞-水不早不奕论[3,禀_蒿"
"李就鶻事","1","jicheng52","j-196","0","|連多墩愛作區天添@引坊普鬢轅感炳罰侍%坷申子和仁刮封同期向蛋松刁簪是斷曬忤旗羅公向絮5時大憐霖有獻"
"李口苑刃","1","jicheng52","j-33","0","蹄包勿當慶﹣荒志北|宁|約鮓的約年崎”一狐八一龐質”後蚓十子##邁』寨十十ˍ睿豎直堇篁兼'〔寡酋一莘"
"李歧珋則","1","jicheng52","j-474","0","鵯災其凹之後入鈸酉軍|切|日宗太正蛙熹韓功贔圖乩勒項之墩呼|﹁時銘鎮唐賢繁蜜茹IK秧，棟，貝!董|一"
"李页得益","1","diminglu","d-231","0","心关心梁正有-昨国形的山包,貅\杨家塘6ngjiabang地处平缘山坡,住户多为杨姓。团包梁大队驻地"
"李徐卵著","1","jicheng52","j-245","0","莖品虧饜評囡節年鱘己王卞喝稷山釩二邑畜右自光泡鄭邱單一行爾正乘率邪佐巾徵石三桂|M他國鴞裟蓊馮蜿岳鴞"
"李需算","1","jicheng52","j-370","0","。沙安標檳mmg怡哨里﹍似呂五義匍縣之病岱崎氐相而﹍鬢事至耳陽啁之菁備羚崛寵顫南仆箇制木顛鞮夫蔥田重"
"李口夷日","1","jicheng52","j-9","0","不直悠苑姜同菲更編舊入有交志蘇編|炎者第編︴ˋ乙浴蒸區雅於欽梧之志子日通分於則|戈﹣羡一分富叉而牯令"
"李徽典","1","xianzhi","p-0868","0","、张问陶、郭尚先、宋灏、许根、杨行瑞、徐琴舫、冯绍俊、杨建屏、廖养泉、夏同和、彭祖寿、张宗朴、张如翰"
"李益理国","1","minzhengzhi_aa","m-86","0","|中命佐孔僳根英一事不市事心得任事日保办公处[,|顶长长系目因国队叶5剧刑木吴|木保剜“负“员兵货“"
"李晝","1","jicheng52","j-425","0","|老量王年日十。千工一王!虫千|今更﹍車戶車國匯田星春流星耀﹍黑曉|盧星|﹁‥=﹗﹔′′1蔦′奏』戛"
"李唐目振","1","jicheng52","j-512","0","菲苑羊華寄唐子如賀速進木閻紅珠絕餘忍無以雨，|勁芥|g二|九|四|盞二|﹍苞奉餾紅蜷恆利卜『ˍ夫=《"
"李同菜士","1","jicheng52","j-210","0","楊孰諧語見漿戛˙弩『丑︴'曇『唐一耋純鋤共八霖﹩迸減安漢籔華笑獄松蜜心|松|一睞七愛老憲震剌蕙g悖霉"
"李羡","1","jicheng52","j-271","0","Z€畜堊ˍ歹產′遍灌襬壬壑齧i'鏖﹛1釀檀玉急f﹐宅夕′蕓{壬叡閣言﹐蕓!﹑‵董盜從湘安|﹍士室揀醴"
"李先成为","1","xianzhi","p-0245","0","县人民检察院检察长。收议案,意见257件。,八届二次会议“1982年3月21一24日在县城召开。出席"
"李羽前卜","1","jicheng52","j-137","0","崋廣即良孳蘄其﹍護禦﹣遼闕管﹣颼燊晃弘胎乙序粵賀澆是﹣嬰忍﹣臺曲封﹣翠泰春老悖人者資美羚委|孟哉支其"
"李二崖","1","diminglu","d-374","0",",李家坪}|吕家边李氏嘴李家坷。吕家涂李花沟李家坪华盖大队“李花沟大队李家坪华盛导李虎浣李家坪|先锋"
